年,月,日,曜日,品目名,品目コード,数量,価格
2024,9,26,木,かぶ,30200,48009,189
2024,9,26,木,にんじん,30300,883092,124
2024,9,26,木,ごぼう,30400,74950,305
2024,9,26,木,たけのこ,30500,22,471
2024,9,26,木,れんこん,30600,98048,383
2024,9,26,木,はくさい,31100,1529242,98
2024,9,26,木,みずな,31300,37095,493
2024,9,26,木,こまつな,31500,165961,380
2024,9,26,木,ちんげんさい,31560,39054,421
2024,9,26,木,キャベツ,31700,1718213,109
2024,9,26,木,ほうれんそう,31800,57908,1037
2024,9,26,木,ねぎ,31900,354071,573
2024,9,26,木,みつば,32500,9618,1249
2024,9,26,木,しゅんぎく,32600,3645,1743
2024,9,26,木,にら,32800,54632,961
2024,9,26,木,アスパラガス,33100,24925,1181
2024,9,26,木,カリフラワー,33200,15536,293
2024,9,26,木,ブロッコリー,33300,145698,560
2024,9,26,木,レタス,33400,877988,244
2024,9,26,木,きゅうり,34100,456611,419
2024,9,26,木,かぼちゃ,34200,298129,197
2024,9,26,木,なす,34300,218112,445
2024,9,26,木,トマト,34400,542173,636
2024,9,26,木,ミニトマト,34450,176282,1360
2024,9,26,木,ピーマン,34500,247437,681
2024,9,26,木,ししとう,34600,13070,1483
2024,9,26,木,えだまめ,35500,23196,1057
2024,9,26,木,さといも,36300,48750,412
2024,9,26,木,たまねぎ,36610,1456972,111
2024,9,26,木,にんにく,36700,18593,1263
2024,9,26,木,しょうが,37200,25305,651
2024,9,26,木,生しいたけ,38100,57599,1003
2024,9,26,木,なめこ,38300,22992,480
2024,9,26,木,えのきだけ,38400,141412,324
2024,9,26,木,しめじ,38500,89176,489
2024,9,27,金,だいこん,30100,936696,132
2024,9,27,金,かぶ,30200,42429,187
2024,9,27,金,にんじん,30300,900993,101
2024,9,27,金,ごぼう,30400,67467,322
2024,9,27,金,れんこん,30600,91015,379
2024,9,27,金,はくさい,31100,1222222,100
2024,9,27,金,みずな,31300,31828,488
2024,9,27,金,こまつな,31500,113516,376
2024,9,27,金,ちんげんさい,31560,29587,425
2024,9,27,金,キャベツ,31700,1463372,112
2024,9,27,金,ほうれんそう,31800,47041,1052
2024,9,27,金,ねぎ,31900,344566,595
2024,9,27,金,みつば,32500,9256,1160
2024,9,27,金,しゅんぎく,32600,3034,1755
2024,9,27,金,にら,32800,53576,941
2024,9,27,金,アスパラガス,33100,16498,1202
2024,9,27,金,カリフラワー,33200,11350,311
2024,9,27,金,ブロッコリー,33300,155385,541
2024,9,27,金,レタス,33400,701367,247
2024,9,27,金,きゅうり,34100,355456,447
2024,9,27,金,かぼちゃ,34200,281214,212
2024,9,27,金,なす,34300,142148,483
2024,9,27,金,トマト,34400,374709,658
2024,9,27,金,ミニトマト,34450,114379,1361
2024,9,27,金,ピーマン,34500,198724,658
2024,9,27,金,ししとう,34600,7564,1777
2024,9,27,金,えだまめ,35500,20761,1024
2024,9,27,金,さといも,36300,55326,390
2024,9,27,金,たまねぎ,36610,2013279,105
2024,9,27,金,にんにく,36700,17558,1226
2024,9,27,金,しょうが,37200,23555,626
2024,9,27,金,生しいたけ,38100,50364,1015
2024,9,27,金,なめこ,38300,22856,458
2024,9,27,金,えのきだけ,38400,113209,329
2024,9,27,金,しめじ,38500,75774,493
2024,9,28,土,だいこん,30100,1075226,128
2024,9,28,土,かぶ,30200,43950,205
2024,9,28,土,にんじん,30300,1127516,115
2024,9,28,土,ごぼう,30400,60680,347
2024,9,28,土,たけのこ,30500,42,458
2024,9,28,土,れんこん,30600,94300,386
2024,9,28,土,はくさい,31100,1175070,109
2024,9,28,土,みずな,31300,34841,496
2024,9,28,土,こまつな,31500,146998,399
2024,9,28,土,ちんげんさい,31560,33269,423
2024,9,28,土,キャベツ,31700,1716183,117
2024,9,28,土,ほうれんそう,31800,53324,1069
2024,9,28,土,ねぎ,31900,450354,564
2024,9,28,土,みつば,32500,10401,1183
2024,9,28,土,しゅんぎく,32600,3388,1814
2024,9,28,土,にら,32800,58515,953
2024,9,28,土,アスパラガス,33100,23713,1125
2024,9,28,土,カリフラワー,33200,13074,323
2024,9,28,土,ブロッコリー,33300,169543,588
2024,9,28,土,レタス,33400,789134,254
2024,9,28,土,きゅうり,34100,452030,484
2024,9,28,土,かぼちゃ,34200,463943,195
2024,9,28,土,なす,34300,216025,491
2024,9,28,土,トマト,34400,442935,661
2024,9,28,土,ミニトマト,34450,155103,1368
2024,9,28,土,ピーマン,34500,239580,647
2024,9,28,土,ししとう,34600,10336,1678
2024,9,28,土,えだまめ,35500,22814,1053
2024,9,28,土,さといも,36300,66349,372
2024,9,28,土,たまねぎ,36610,1480765,105
2024,9,28,土,にんにく,36700,18996,1363
2024,9,28,土,しょうが,37200,33723,656
2024,9,28,土,生しいたけ,38100,62033,1025
2024,9,28,土,なめこ,38300,29405,465
2024,9,28,土,えのきだけ,38400,138227,332
2024,9,28,土,しめじ,38500,100965,499
2024,9,30,月,だいこん,30100,1056527,132
2024,9,30,月,かぶ,30200,44929,207
2024,9,30,月,にんじん,30300,974713,114
2024,9,30,月,ごぼう,30400,93167,316
2024,9,30,月,れんこん,30600,86780,386
2024,9,30,月,はくさい,31100,1591239,113
2024,9,30,月,みずな,31300,39173,512
2024,9,30,月,こまつな,31500,155929,429
2024,9,30,月,ちんげんさい,31560,33034,444
2024,9,30,月,キャベツ,31700,2071160,121
2024,9,30,月,ほうれんそう,31800,65095,1104
2024,9,30,月,ねぎ,31900,511268,545
2024,9,30,月,みつば,32500,9314,1138
2024,9,30,月,しゅんぎく,32600,4547,1804
2024,9,30,月,にら,32800,61538,987
2024,9,30,月,アスパラガス,33100,29996,1207
2024,9,30,月,カリフラワー,33200,22710,310
2024,9,30,月,ブロッコリー,33300,265277,609
2024,9,30,月,レタス,33400,1060654,250
2024,9,30,月,きゅうり,34100,727409,512
2024,9,30,月,かぼちゃ,34200,400689,198
2024,9,30,月,なす,34300,324817,485
2024,9,30,月,トマト,34400,540602,675
2024,9,30,月,ミニトマト,34450,190835,1361
2024,9,30,月,ピーマン,34500,267567,622
2024,9,30,月,ししとう,34600,10503,1539
2024,9,30,月,えだまめ,35500,28883,1056
2024,9,30,月,さといも,36300,70095,397
2024,9,30,月,たまねぎ,36610,1798328,108
2024,9,30,月,にんにく,36700,18190,1347
2024,9,30,月,しょうが,37200,24984,631
2024,9,30,月,生しいたけ,38100,65867,943
2024,9,30,月,なめこ,38300,26699,470
2024,9,30,月,えのきだけ,38400,141347,316
2024,9,30,月,しめじ,38500,82941,479
2024,10,1,火,だいこん,30100,1043925,130
2024,10,1,火,かぶ,30200,60634,186
2024,10,1,火,にんじん,30300,931857,114
2024,10,1,火,ごぼう,30400,76432,317
2024,10,1,火,れんこん,30600,92949,392
2024,10,1,火,はくさい,31100,1357500,128
2024,10,1,火,みずな,31300,35530,518
2024,10,1,火,こまつな,31500,124308,454
2024,10,1,火,ちんげんさい,31560,33812,439
2024,10,1,火,キャベツ,31700,1808731,121
2024,10,1,火,ほうれんそう,31800,50742,1128
2024,10,1,火,ねぎ,31900,404004,563
2024,10,1,火,みつば,32500,10068,1160
2024,10,1,火,しゅんぎく,32600,4844,1845
2024,10,1,火,にら,32800,52953,987
2024,10,1,火,アスパラガス,33100,26122,1182
2024,10,1,火,カリフラワー,33200,23906,285
2024,10,1,火,ブロッコリー,33300,187507,620
2024,10,1,火,レタス,33400,796838,247
2024,10,1,火,きゅうり,34100,504267,517
2024,10,1,火,かぼちゃ,34200,367583,212
2024,10,1,火,なす,34300,245449,469
2024,10,1,火,トマト,34400,382095,701
2024,10,1,火,ミニトマト,34450,135558,1294
2024,10,1,火,ピーマン,34500,216411,608
2024,10,1,火,ししとう,34600,11321,1433
2024,10,1,火,えだまめ,35500,26900,1060
2024,10,1,火,さといも,36300,68025,402
2024,10,1,火,たまねぎ,36610,1696934,111
2024,10,1,火,にんにく,36700,14265,1120
2024,10,1,火,しょうが,37200,26043,658
2024,10,1,火,生しいたけ,38100,64956,1019
2024,10,1,火,なめこ,38300,27766,493
2024,10,1,火,えのきだけ,38400,139840,322
2024,10,1,火,しめじ,38500,83627,488
2024,10,3,木,だいこん,30100,1207127,130
2024,10,3,木,かぶ,30200,61634,192
2024,10,3,木,にんじん,30300,1062606,114
2024,10,3,木,ごぼう,30400,124492,299
2024,10,3,木,たけのこ,30500,44,434
2024,10,3,木,れんこん,30600,105263,390
2024,10,3,木,はくさい,31100,2123326,125
2024,10,3,木,みずな,31300,46322,511
2024,10,3,木,こまつな,31500,182358,452
2024,10,3,木,ちんげんさい,31560,38896,438
2024,10,3,木,キャベツ,31700,2183699,125
2024,10,3,木,ほうれんそう,31800,88849,1088
2024,10,3,木,ねぎ,31900,554699,552
2024,10,3,木,みつば,32500,9844,1177
2024,10,3,木,しゅんぎく,32600,6872,1611
2024,10,3,木,にら,32800,69625,1003
2024,10,3,木,アスパラガス,33100,33968,1155
2024,10,3,木,カリフラワー,33200,24706,292
2024,10,3,木,ブロッコリー,33300,233882,630
2024,10,3,木,レタス,33400,1052351,241
2024,10,3,木,きゅうり,34100,809524,483
2024,10,3,木,かぼちゃ,34200,323642,222
2024,10,3,木,なす,34300,356541,468
2024,10,3,木,トマト,34400,629478,714
2024,10,3,木,ミニトマト,34450,222585,1341
2024,10,3,木,ピーマン,34500,294598,610
2024,10,3,木,ししとう,34600,13193,1627
2024,10,3,木,えだまめ,35500,32919,1010
2024,10,3,木,さといも,36300,84292,396
2024,10,3,木,たまねぎ,36610,1594275,109
2024,10,3,木,にんにく,36700,18838,1300
2024,10,3,木,しょうが,37200,28143,656
2024,10,3,木,生しいたけ,38100,69006,1049
2024,10,3,木,なめこ,38300,25395,506
2024,10,3,木,えのきだけ,38400,170674,323
2024,10,3,木,しめじ,38500,93235,480
2024,10,4,金,だいこん,30100,963395,130
2024,10,4,金,かぶ,30200,61453,181
2024,10,4,金,にんじん,30300,772430,114
2024,10,4,金,ごぼう,30400,73402,332
2024,10,4,金,れんこん,30600,91071,393
2024,10,4,金,はくさい,31100,1255524,132
2024,10,4,金,みずな,31300,35804,509
2024,10,4,金,こまつな,31500,113851,449
2024,10,4,金,ちんげんさい,31560,34294,433
2024,10,4,金,キャベツ,31700,1578156,122
2024,10,4,金,ほうれんそう,31800,60021,1068
2024,10,4,金,ねぎ,31900,402398,564
2024,10,4,金,みつば,32500,9576,1125
2024,10,4,金,しゅんぎく,32600,5592,1536
2024,10,4,金,にら,32800,57267,1003
2024,10,4,金,アスパラガス,33100,16517,1182
2024,10,4,金,カリフラワー,33200,14586,300
2024,10,4,金,ブロッコリー,33300,157396,627
2024,10,4,金,レタス,33400,679815,238
2024,10,4,金,きゅうり,34100,452744,470
2024,10,4,金,かぼちゃ,34200,296172,221
2024,10,4,金,なす,34300,216585,460
2024,10,4,金,トマト,34400,338208,734
2024,10,4,金,ミニトマト,34450,117661,1315
2024,10,4,金,ピーマン,34500,191252,614
2024,10,4,金,ししとう,34600,7788,1767
2024,10,4,金,えだまめ,35500,26477,1002
2024,10,4,金,さといも,36300,59675,384
2024,10,4,金,たまねぎ,36610,2289486,101
2024,10,4,金,にんにく,36700,16676,1076
2024,10,4,金,しょうが,37200,22598,633
2024,10,4,金,生しいたけ,38100,54734,1047
2024,10,4,金,なめこ,38300,21673,499
2024,10,4,金,えのきだけ,38400,133379,325
2024,10,4,金,しめじ,38500,85345,513
2024,10,5,土,だいこん,30100,1202423,130
2024,10,5,土,かぶ,30200,63062,194
2024,10,5,土,にんじん,30300,1064394,115
2024,10,5,土,ごぼう,30400,49208,387
2024,10,5,土,れんこん,30600,96902,388
2024,10,5,土,はくさい,31100,1302413,130
2024,10,5,土,みずな,31300,40812,505
2024,10,5,土,こまつな,31500,141052,473
2024,10,5,土,ちんげんさい,31560,37546,428
2024,10,5,土,キャベツ,31700,1740577,121
2024,10,5,土,ほうれんそう,31800,73990,1044
2024,10,5,土,ねぎ,31900,468704,558
2024,10,5,土,みつば,32500,10305,1122
2024,10,5,土,しゅんぎく,32600,6192,1523
2024,10,5,土,にら,32800,63785,990
2024,10,5,土,アスパラガス,33100,26980,1160
2024,10,5,土,カリフラワー,33200,21751,289
2024,10,5,土,ブロッコリー,33300,212638,621
2024,10,5,土,レタス,33400,744949,242
2024,10,5,土,きゅうり,34100,515215,461
2024,10,5,土,かぼちゃ,34200,347582,214
2024,10,5,土,なす,34300,261136,452
2024,10,5,土,トマト,34400,428596,723
2024,10,5,土,ミニトマト,34450,167649,1275
2024,10,5,土,ピーマン,34500,223030,617
2024,10,5,土,ししとう,34600,9226,1634
2024,10,5,土,えだまめ,35500,27084,995
2024,10,5,土,さといも,36300,75896,387
2024,10,5,土,たまねぎ,36610,1548442,105
2024,10,5,土,にんにく,36700,14292,1201
2024,10,5,土,しょうが,37200,27050,653
2024,10,5,土,生しいたけ,38100,69143,1036
2024,10,5,土,なめこ,38300,29414,498
2024,10,5,土,えのきだけ,38400,167591,330
2024,10,5,土,しめじ,38500,119071,505
2024,10,7,月,だいこん,30100,1236438,130
2024,10,7,月,かぶ,30200,64869,195
2024,10,7,月,にんじん,30300,1042223,114
2024,10,7,月,ごぼう,30400,95191,346
2024,10,7,月,れんこん,30600,97561,405
2024,10,7,月,はくさい,31100,1978909,129
2024,10,7,月,みずな,31300,44990,484
2024,10,7,月,こまつな,31500,156787,480
2024,10,7,月,ちんげんさい,31560,36142,428
2024,10,7,月,キャベツ,31700,2130466,123
2024,10,7,月,ほうれんそう,31800,105217,938
2024,10,7,月,ねぎ,31900,463095,555
2024,10,7,月,みつば,32500,10441,1052
2024,10,7,月,しゅんぎく,32600,6758,1457
2024,10,7,月,にら,32800,63141,1002
2024,10,7,月,アスパラガス,33100,29992,1154
2024,10,7,月,カリフラワー,33200,26905,282
2024,10,7,月,ブロッコリー,33300,257180,608
2024,10,7,月,レタス,33400,906083,240
2024,10,7,月,きゅうり,34100,556582,469
2024,10,7,月,かぼちゃ,34200,385350,227
2024,10,7,月,なす,34300,304266,459
2024,10,7,月,トマト,34400,529042,739
2024,10,7,月,ミニトマト,34450,196398,1308
2024,10,7,月,ピーマン,34500,273291,584
2024,10,7,月,ししとう,34600,10353,1595
2024,10,7,月,えだまめ,35500,29626,936
2024,10,7,月,さといも,36300,66129,417
2024,10,7,月,たまねぎ,36610,1862541,108
2024,10,7,月,にんにく,36700,14974,1301
2024,10,7,月,しょうが,37200,24680,655
2024,10,7,月,生しいたけ,38100,64368,1053
2024,10,7,月,なめこ,38300,24810,495
2024,10,7,月,えのきだけ,38400,167659,329
2024,10,7,月,しめじ,38500,95336,488
2024,10,8,火,だいこん,30100,1293569,128
2024,10,8,火,かぶ,30200,60634,181
2024,10,8,火,にんじん,30300,861293,117
2024,10,8,火,ごぼう,30400,86361,322
2024,10,8,火,れんこん,30600,107588,403
2024,10,8,火,はくさい,31100,1736467,115
2024,10,8,火,みずな,31300,44185,475
2024,10,8,火,こまつな,31500,140113,489
2024,10,8,火,ちんげんさい,31560,37590,430
2024,10,8,火,キャベツ,31700,1784785,122
2024,10,8,火,ほうれんそう,31800,73738,916
2024,10,8,火,ねぎ,31900,358019,572
2024,10,8,火,みつば,32500,11273,1053
2024,10,8,火,しゅんぎく,32600,8974,1321
2024,10,8,火,にら,32800,55755,992
2024,10,8,火,アスパラガス,33100,18875,1172
2024,10,8,火,カリフラワー,33200,22107,291
2024,10,8,火,ブロッコリー,33300,218779,588
2024,10,8,火,レタス,33400,735762,246
2024,10,8,火,きゅうり,34100,454552,473
2024,10,8,火,かぼちゃ,34200,358930,233
2024,10,8,火,なす,34300,239726,439
2024,10,8,火,トマト,34400,370072,755
2024,10,8,火,ミニトマト,34450,141663,1173
2024,10,8,火,ピーマン,34500,214784,590
2024,10,8,火,ししとう,34600,9855,1537
2024,10,8,火,えだまめ,35500,25300,933
2024,10,8,火,さといも,36300,52937,412
2024,10,8,火,たまねぎ,36610,1865092,106
2024,10,8,火,にんにく,36700,14976,1042
2024,10,8,火,しょうが,37200,27944,665
2024,10,8,火,生しいたけ,38100,65437,1045
2024,10,8,火,なめこ,38300,26479,503
2024,10,8,火,えのきだけ,38400,156668,333
2024,10,8,火,しめじ,38500,95781,511
2024,10,10,木,だいこん,30100,1280171,126
2024,10,10,木,かぶ,30200,67878,179
2024,10,10,木,にんじん,30300,1117893,113
2024,10,10,木,ごぼう,30400,91161,322
2024,10,10,木,たけのこ,30500,136,1406
2024,10,10,木,れんこん,30600,107127,412
2024,10,10,木,はくさい,31100,2081524,111
2024,10,10,木,みずな,31300,52190,459
2024,10,10,木,こまつな,31500,188260,459
2024,10,10,木,ちんげんさい,31560,43055,427
2024,10,10,木,キャベツ,31700,2001284,121
2024,10,10,木,ほうれんそう,31800,139772,842
2024,10,10,木,ねぎ,31900,551040,558
2024,10,10,木,みつば,32500,10959,1024
2024,10,10,木,しゅんぎく,32600,8660,1290
2024,10,10,木,にら,32800,72348,983
2024,10,10,木,アスパラガス,33100,33097,1125
2024,10,10,木,カリフラワー,33200,23074,288
2024,10,10,木,ブロッコリー,33300,240095,596
2024,10,10,木,レタス,33400,779530,244
2024,10,10,木,きゅうり,34100,610168,478
2024,10,10,木,かぼちゃ,34200,399845,228
2024,10,10,木,なす,34300,374801,448
2024,10,10,木,トマト,34400,630875,766
2024,10,10,木,ミニトマト,34450,248858,1267
2024,10,10,木,ピーマン,34500,306772,614
2024,10,10,木,ししとう,34600,11421,1568
2024,10,10,木,えだまめ,35500,24208,876
2024,10,10,木,さといも,36300,58050,425
2024,10,10,木,たまねぎ,36610,1612384,107
2024,10,10,木,にんにく,36700,15894,1256
2024,10,10,木,しょうが,37200,25445,675
2024,10,10,木,生しいたけ,38100,71939,1069
2024,10,10,木,なめこ,38300,25092,503
2024,10,10,木,えのきだけ,38400,166634,335
2024,10,10,木,しめじ,38500,104240,492
2024,10,11,金,だいこん,30100,1006842,122
2024,10,11,金,かぶ,30200,69073,171
2024,10,11,金,にんじん,30300,746512,116
2024,10,11,金,ごぼう,30400,79801,335
2024,10,11,金,たけのこ,30500,332,1867
2024,10,11,金,れんこん,30600,102512,417
2024,10,11,金,はくさい,31100,1557100,114
2024,10,11,金,みずな,31300,40599,456
2024,10,11,金,こまつな,31500,124254,441
2024,10,11,金,ちんげんさい,31560,33932,423
2024,10,11,金,キャベツ,31700,1582181,125
2024,10,11,金,ほうれんそう,31800,83734,815
2024,10,11,金,ねぎ,31900,382635,586
2024,10,11,金,みつば,32500,11253,995
2024,10,11,金,しゅんぎく,32600,6908,1308
2024,10,11,金,にら,32800,62069,966
2024,10,11,金,アスパラガス,33100,16079,1161
2024,10,11,金,カリフラワー,33200,14256,301
2024,10,11,金,ブロッコリー,33300,201138,582
2024,10,11,金,レタス,33400,550124,260
2024,10,11,金,きゅうり,34100,306563,495
2024,10,11,金,かぼちゃ,34200,507639,192
2024,10,11,金,なす,34300,212345,453
2024,10,11,金,トマト,34400,293776,827
2024,10,11,金,ミニトマト,34450,122763,1256
2024,10,11,金,ピーマン,34500,170621,628
2024,10,11,金,ししとう,34600,7257,1799
2024,10,11,金,えだまめ,35500,17938,882
2024,10,11,金,さといも,36300,60771,406
2024,10,11,金,たまねぎ,36610,2086919,105
2024,10,11,金,にんにく,36700,15846,1138
2024,10,11,金,しょうが,37200,23993,645
2024,10,11,金,生しいたけ,38100,59520,1059
2024,10,11,金,なめこ,38300,21791,504
2024,10,11,金,えのきだけ,38400,159354,336
2024,10,11,金,しめじ,38500,89169,506
2024,10,12,土,だいこん,30100,1354386,127
2024,10,12,土,かぶ,30200,74883,183
2024,10,12,土,にんじん,30300,1208414,115
2024,10,12,土,ごぼう,30400,65866,357
2024,10,12,土,たけのこ,30500,827,1842
2024,10,12,土,れんこん,30600,115965,415
2024,10,12,土,はくさい,31100,2013005,108
2024,10,12,土,みずな,31300,45553,477
2024,10,12,土,こまつな,31500,154604,437
2024,10,12,土,ちんげんさい,31560,38906,436
2024,10,12,土,キャベツ,31700,2048773,128
2024,10,12,土,ほうれんそう,31800,99104,800
2024,10,12,土,ねぎ,31900,476832,575
2024,10,12,土,みつば,32500,13605,969
2024,10,12,土,しゅんぎく,32600,8530,1343
2024,10,12,土,にら,32800,72145,964
2024,10,12,土,アスパラガス,33100,27880,1187
2024,10,12,土,カリフラワー,33200,18614,297
2024,10,12,土,ブロッコリー,33300,204861,591
2024,10,12,土,レタス,33400,735743,261
2024,10,12,土,きゅうり,34100,375969,484
2024,10,12,土,かぼちゃ,34200,440138,226
2024,10,12,土,なす,34300,251336,439
2024,10,12,土,トマト,34400,432722,832
2024,10,12,土,ミニトマト,34450,202377,1215
2024,10,12,土,ピーマン,34500,231869,620
2024,10,12,土,ししとう,34600,10943,1563
2024,10,12,土,えだまめ,35500,16768,933
2024,10,12,土,さといも,36300,79591,404
2024,10,12,土,たまねぎ,36610,1676975,108
2024,10,12,土,にんにく,36700,19397,1162
2024,10,12,土,しょうが,37200,34052,658
2024,10,12,土,生しいたけ,38100,85115,1060
2024,10,12,土,なめこ,38300,32455,517
2024,10,12,土,えのきだけ,38400,204639,335
2024,10,12,土,しめじ,38500,137146,512
2024,10,14,月,だいこん,30100,2640,151
2024,10,14,月,かぶ,30200,11,580
2024,10,14,月,にんじん,30300,4519,172
2024,10,14,月,ごぼう,30400,490,257
2024,10,14,月,れんこん,30600,132,434
2024,10,14,月,はくさい,31100,6866,194
2024,10,14,月,みずな,31300,100,797
2024,10,14,月,こまつな,31500,1156,712
2024,10,14,月,ちんげんさい,31560,315,815
2024,10,14,月,キャベツ,31700,34820,187
2024,10,14,月,ほうれんそう,31800,178,1521
2024,10,14,月,ねぎ,31900,671,873
2024,10,14,月,みつば,32500,21,1337
2024,10,14,月,にら,32800,440,1231
2024,10,14,月,アスパラガス,33100,167,816
2024,10,14,月,ブロッコリー,33300,620,449
2024,10,14,月,レタス,33400,6785,384
2024,10,14,月,きゅうり,34100,5048,620
2024,10,14,月,かぼちゃ,34200,1028,290
2024,10,14,月,なす,34300,1547,430
2024,10,14,月,トマト,34400,3715,1147
2024,10,14,月,ミニトマト,34450,895,1164
2024,10,14,月,ピーマン,34500,1013,696
2024,10,14,月,ししとう,34600,12,3645
2024,10,14,月,たまねぎ,36610,14990,126
2024,10,14,月,にんにく,36700,360,489
2024,10,14,月,しょうが,37200,158,780
2024,10,14,月,生しいたけ,38100,28,1374
2024,10,14,月,なめこ,38300,50,702
2024,10,14,月,えのきだけ,38400,612,454
2024,10,14,月,しめじ,38500,588,579
2024,10,15,火,だいこん,30100,1667397,127
2024,10,15,火,かぶ,30200,73587,178
2024,10,15,火,にんじん,30300,1548596,115
2024,10,15,火,ごぼう,30400,147466,290
2024,10,15,火,たけのこ,30500,3214,1671
2024,10,15,火,れんこん,30600,112320,412
2024,10,15,火,はくさい,31100,3656963,94
2024,10,15,火,みずな,31300,60786,472
2024,10,15,火,こまつな,31500,216257,439
2024,10,15,火,ちんげんさい,31560,47919,410
2024,10,15,火,キャベツ,31700,2939263,122
2024,10,15,火,ほうれんそう,31800,169664,771
2024,10,15,火,ねぎ,31900,814454,543
2024,10,15,火,みつば,32500,12313,914
2024,10,15,火,しゅんぎく,32600,12429,1189
2024,10,15,火,にら,32800,81078,938
2024,10,15,火,アスパラガス,33100,30449,1152
2024,10,15,火,カリフラワー,33200,29292,292
2024,10,15,火,ブロッコリー,33300,352332,583
2024,10,15,火,レタス,33400,940311,283
2024,10,15,火,きゅうり,34100,739227,492
2024,10,15,火,かぼちゃ,34200,556877,208
2024,10,15,火,なす,34300,521334,411
2024,10,15,火,トマト,34400,771999,800
2024,10,15,火,ミニトマト,34450,282550,1195
2024,10,15,火,ピーマン,34500,331899,602
2024,10,15,火,ししとう,34600,11607,1610
2024,10,15,火,えだまめ,35500,11567,1020
2024,10,15,火,さといも,36300,100279,421
2024,10,15,火,たまねぎ,36610,2127863,109
2024,10,15,火,にんにく,36700,16615,1179
2024,10,15,火,しょうが,37200,30430,668
2024,10,15,火,生しいたけ,38100,108612,1057
2024,10,15,火,なめこ,38300,28722,530
2024,10,15,火,えのきだけ,38400,230109,342
2024,10,15,火,しめじ,38500,121065,511
2024,10,16,水,だいこん,30100,702126,123
2024,10,16,水,かぶ,30200,52312,177
2024,10,16,水,にんじん,30300,447900,111
2024,10,16,水,ごぼう,30400,51939,297
2024,10,16,水,たけのこ,30500,1294,1655
2024,10,16,水,れんこん,30600,62261,423
2024,10,16,水,はくさい,31100,1263983,88
2024,10,16,水,みずな,31300,30465,459
2024,10,16,水,こまつな,31500,102321,418
2024,10,16,水,ちんげんさい,31560,27898,400
2024,10,16,水,キャベツ,31700,1308051,116
2024,10,16,水,ほうれんそう,31800,59202,760
2024,10,16,水,ねぎ,31900,311066,553
2024,10,16,水,みつば,32500,8042,880
2024,10,16,水,しゅんぎく,32600,5982,1054
2024,10,16,水,にら,32800,40376,932
2024,10,16,水,アスパラガス,33100,10085,1132
2024,10,16,水,カリフラワー,33200,14161,302
2024,10,16,水,ブロッコリー,33300,132047,553
2024,10,16,水,レタス,33400,393622,337
2024,10,16,水,きゅうり,34100,254298,517
2024,10,16,水,かぼちゃ,34200,252146,214
2024,10,16,水,なす,34300,191526,403
2024,10,16,水,トマト,34400,214604,843
2024,10,16,水,ミニトマト,34450,96698,1185
2024,10,16,水,ピーマン,34500,124813,608
2024,10,16,水,ししとう,34600,5133,1748
2024,10,16,水,えだまめ,35500,9079,1063
2024,10,16,水,さといも,36300,51518,385
2024,10,16,水,たまねぎ,36610,750437,107
2024,10,16,水,にんにく,36700,7419,1256
2024,10,16,水,しょうが,37200,10329,666
2024,10,16,水,生しいたけ,38100,36839,1095
2024,10,16,水,なめこ,38300,15095,524
2024,10,16,水,えのきだけ,38400,89965,342
2024,10,16,水,しめじ,38500,55367,525
2024,10,17,木,だいこん,30100,1100043,123
2024,10,17,木,かぶ,30200,57646,181
2024,10,17,木,にんじん,30300,957555,115
2024,10,17,木,ごぼう,30400,93598,310
2024,10,17,木,たけのこ,30500,3012,1550
2024,10,17,木,れんこん,30600,102108,394
2024,10,17,木,はくさい,31100,1857093,93
2024,10,17,木,みずな,31300,38521,464
2024,10,17,木,こまつな,31500,129670,419
2024,10,17,木,ちんげんさい,31560,38915,405
2024,10,17,木,キャベツ,31700,1858934,120
2024,10,17,木,ほうれんそう,31800,84434,803
2024,10,17,木,ねぎ,31900,457957,549
2024,10,17,木,みつば,32500,11108,857
2024,10,17,木,しゅんぎく,32600,8638,1108
2024,10,17,木,にら,32800,58121,894
2024,10,17,木,アスパラガス,33100,19983,1142
2024,10,17,木,カリフラワー,33200,19980,283
2024,10,17,木,ブロッコリー,33300,205982,544
2024,10,17,木,レタス,33400,545547,342
2024,10,17,木,きゅうり,34100,420221,513
2024,10,17,木,かぼちゃ,34200,334636,224
2024,10,17,木,なす,34300,327823,406
2024,10,17,木,トマト,34400,439362,808
2024,10,17,木,ミニトマト,34450,193013,1157
2024,10,17,木,ピーマン,34500,169897,643
2024,10,17,木,ししとう,34600,8318,1637
2024,10,17,木,えだまめ,35500,8526,1048
2024,10,17,木,さといも,36300,90446,409
2024,10,17,木,たまねぎ,36610,1440799,109
2024,10,17,木,にんにく,36700,16629,1376
2024,10,17,木,しょうが,37200,24179,646
2024,10,17,木,生しいたけ,38100,69010,1047
2024,10,17,木,なめこ,38300,21518,527
2024,10,17,木,えのきだけ,38400,140929,352
2024,10,17,木,しめじ,38500,94770,515
2024,10,18,金,だいこん,30100,987733,127
2024,10,18,金,かぶ,30200,72058,157
2024,10,18,金,にんじん,30300,914702,118
2024,10,18,金,ごぼう,30400,80346,291
2024,10,18,金,たけのこ,30500,2895,1460
2024,10,18,金,れんこん,30600,91565,395
2024,10,18,金,はくさい,31100,1569836,90
2024,10,18,金,みずな,31300,38005,457
2024,10,18,金,こまつな,31500,122261,427
